ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,content,rating_count,average_rating,weighted_rating
067103619X,Lake News,Barbara Delinsky,2000,Pocket,http://images.amazon.com/images/P/067103619X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067103619X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067103619X.01.LZZZZZZZ.jpg,Lake News Barbara Delinsky Pocket,14,7.071428571428571,7.528555230284397
0671036505,The Vineyard,Barbara Delinsky,2001,Pocket Books,http://images.amazon.com/images/P/0671036505.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671036505.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671036505.01.LZZZZZZZ.jpg,The Vineyard Barbara Delinsky Pocket Books,27,7.333333333333333,7.552571868716374
0671042262,The Blue Nowhere : A Novel,Jeffery Deaver,2002,Pocket,http://images.amazon.com/images/P/0671042262.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671042262.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671042262.01.LZZZZZZZ.jpg,The Blue Nowhere : A Novel Jeffery Deaver Pocket,42,7.904761904761905,7.886627061768863
0671042572,Jewel (Oprah's Book Club),Bret Lott,1999,Pocket,http://images.amazon.com/images/P/0671042572.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671042572.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671042572.01.LZZZZZZZ.jpg,Jewel (Oprah's Book Club) Bret Lott Pocket,31,7.612903225806452,7.705311329993519
0671525743,Night Whispers,Judith McNaught,1999,Pocket,http://images.amazon.com/images/P/0671525743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671525743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671525743.01.LZZZZZZZ.jpg,Night Whispers Judith McNaught Pocket,21,8.142857142857142,7.999289703162671
0671534718,Melody (Logan),V.C. Andrews,1996,Pocket,http://images.amazon.com/images/P/0671534718.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671534718.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671534718.01.LZZZZZZZ.jpg,Melody (Logan) V.C. Andrews Pocket,24,7.0,7.385701768856125
0671568175,Let Me Call You Sweetheart,Mary Higgins Clark,1996,Pocket,http://images.amazon.com/images/P/0671568175.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671568175.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671568175.01.LZZZZZZZ.jpg,Let Me Call You Sweetheart Mary Higgins Clark Pocket,26,7.230769230769231,7.499366909340641
0671568833,Kill and Tell,Linda Howard,1998,Pocket Books,http://images.amazon.com/images/P/0671568833.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671568833.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671568833.01.LZZZZZZZ.jpg,Kill and Tell Linda Howard Pocket Books,17,7.352941176470588,7.620834535937014
067164257X,GARDEN OF SHADOWS (Dollanger Saga (Paperback)),Ariel Jennifer Jones,1987,Pocket,http://images.amazon.com/images/P/067164257X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067164257X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067164257X.01.LZZZZZZZ.jpg,GARDEN OF SHADOWS (Dollanger Saga (Paperback)) Ariel Jennifer Jones Pocket,21,7.857142857142857,7.852948239748037
067172262X,Hamlet,William Shakespeare,1992,Washington Square Press,http://images.amazon.com/images/P/067172262X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067172262X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067172262X.01.LZZZZZZZ.jpg,Hamlet William Shakespeare Washington Square Press,21,8.619047619047619,8.24319214218706
0671864173,WAITING TO EXHALE,Terry McMillan,1993,Pocket,http://images.amazon.com/images/P/0671864173.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671864173.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671864173.01.LZZZZZZZ.jpg,WAITING TO EXHALE Terry McMillan Pocket,14,7.214285714285714,7.587378759696162
0671867091,Remember Me,Mary Higgins Clark,1995,Pocket,http://images.amazon.com/images/P/0671867091.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671867091.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671867091.01.LZZZZZZZ.jpg,Remember Me Mary Higgins Clark Pocket,32,7.9375,7.903286112109029
0679432477,Empire Falls,RICHARD RUSSO,2001,Knopf,http://images.amazon.com/images/P/0679432477.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679432477.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679432477.01.LZZZZZZZ.jpg,Empire Falls RICHARD RUSSO Knopf,22,7.954545454545454,7.904068519754036
0679454454,Sick Puppy,Carl Hiaasen,2000,Alfred A. Knopf,http://images.amazon.com/images/P/0679454454.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679454454.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679454454.01.LZZZZZZZ.jpg,Sick Puppy Carl Hiaasen Alfred A. Knopf,11,8.363636363636363,8.031318639666758
0679457313,The God of Small Things,Arundhati Roy,1997,Random House Inc,http://images.amazon.com/images/P/0679457313.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679457313.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679457313.01.LZZZZZZZ.jpg,The God of Small Things Arundhati Roy Random House Inc,20,7.6,7.724271945741737
0679735666,A Natural History of the Senses,Diane Ackerman,1991,Vintage Books USA,http://images.amazon.com/images/P/0679735666.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679735666.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679735666.01.LZZZZZZZ.jpg,A Natural History of the Senses Diane Ackerman Vintage Books USA,13,8.615384615384615,8.150632661505137
0679742298,The Talented Mr. Ripley (Vintage Crime/Black Lizard),Patricia Highsmith,1992,Vintage Books USA,http://images.amazon.com/images/P/0679742298.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679742298.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679742298.01.LZZZZZZZ.jpg,The Talented Mr. Ripley (Vintage Crime/Black Lizard) Patricia Highsmith Vintage Books USA,16,8.8125,8.27696882860193
0679744398,"All the Pretty Horses (The Border Trilogy, Vol 1)",CORMAC MCCARTHY,1993,Vintage,http://images.amazon.com/images/P/0679744398.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679744398.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679744398.01.LZZZZZZZ.jpg,"All the Pretty Horses (The Border Trilogy, Vol 1) CORMAC MCCARTHY Vintage",26,7.538461538461538,7.673279952818902
0679775439,The Wind-Up Bird Chronicle,Haruki Murakami,1998,Vintage Books USA,http://images.amazon.com/images/P/0679775439.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679775439.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679775439.01.LZZZZZZZ.jpg,The Wind-Up Bird Chronicle Haruki Murakami Vintage Books USA,15,8.266666666666667,8.027739366561987
0684803860,DAUGHTER OF TIME,Josephine Tey,1995,Touchstone,http://images.amazon.com/images/P/0684803860.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684803860.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684803860.01.LZZZZZZZ.jpg,DAUGHTER OF TIME Josephine Tey Touchstone,15,8.4,8.084882223704843
0684835959,YOU BELONG TO ME,Mary Higgins Clark,1998,Simon & Schuster,http://images.amazon.com/images/P/0684835959.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684835959.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684835959.01.LZZZZZZZ.jpg,YOU BELONG TO ME Mary Higgins Clark Simon & Schuster,18,7.722222222222222,7.788707311307093
0684857820,Lucky,Alice Sebold,1999,Scribner,http://images.amazon.com/images/P/0684857820.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684857820.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684857820.01.LZZZZZZZ.jpg,Lucky Alice Sebold Scribner,33,8.303030303030303,8.131525996786216
0684865742,Tis: A Memoir,Frank McCourt,2000,Scribner,http://images.amazon.com/images/P/0684865742.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684865742.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684865742.01.LZZZZZZZ.jpg,Tis: A Memoir Frank McCourt Scribner,44,7.431818181818182,7.562044966088586
0743203631,Gap Creek: The Story Of A Marriage,Robert Morgan,2000,Touchstone,http://images.amazon.com/images/P/0743203631.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743203631.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743203631.01.LZZZZZZZ.jpg,Gap Creek: The Story Of A Marriage Robert Morgan Touchstone,33,7.212121212121212,7.452280713767349
0743206061,The Second Time Around : A Novel,Mary Higgins Clark,2003,Simon & Schuster,http://images.amazon.com/images/P/0743206061.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743206061.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743206061.01.LZZZZZZZ.jpg,The Second Time Around : A Novel Mary Higgins Clark Simon & Schuster,17,7.882352941176471,7.864077779180258
0743211383,Dreamcatcher,Stephen King,2001,Scribner,http://images.amazon.com/images/P/0743211383.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743211383.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743211383.01.LZZZZZZZ.jpg,Dreamcatcher Stephen King Scribner,40,7.025,7.2995146304944925
074322535X,Gap Creek: The Story of a Marriage,Robert Morgan,2001,Touchstone,http://images.amazon.com/images/P/074322535X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/074322535X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/074322535X.01.LZZZZZZZ.jpg,Gap Creek: The Story of a Marriage Robert Morgan Touchstone,29,7.379310344827586,7.570834241421827
0743245520,"Hello, Darkness",Sandra Brown,2003,Simon & Schuster,http://images.amazon.com/images/P/0743245520.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743245520.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743245520.01.LZZZZZZZ.jpg,"Hello, Darkness Sandra Brown Simon & Schuster",24,7.458333333333333,7.635701768856125
0743411250,The Woman Next Door,Barbara Delinsky,2002,Pocket,http://images.amazon.com/images/P/0743411250.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743411250.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743411250.01.LZZZZZZZ.jpg,The Woman Next Door Barbara Delinsky Pocket,22,7.363636363636363,7.594544710230227
0743411269,An Accidental Woman,Barbara Delinsky,2003,Pocket Books,http://images.amazon.com/images/P/0743411269.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743411269.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743411269.01.LZZZZZZZ.jpg,An Accidental Woman Barbara Delinsky Pocket Books,15,7.8,7.827739366561985
0743418204,In Her Shoes : A Novel,Jennifer Weiner,2003,Washington Square Press,http://images.amazon.com/images/P/0743418204.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743418204.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743418204.01.LZZZZZZZ.jpg,In Her Shoes : A Novel Jennifer Weiner Washington Square Press,50,7.7,7.742441111852422
0743437640,The Mulberry Tree,Jude Deveraux,2003,Pocket,http://images.amazon.com/images/P/0743437640.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743437640.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743437640.01.LZZZZZZZ.jpg,The Mulberry Tree Jude Deveraux Pocket,29,7.551724137931035,7.6728750577483575
0743454529,"My Sister's Keeper : A Novel (Picoult, Jodi)",Jodi Picoult,2004,Atria,http://images.amazon.com/images/P/0743454529.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743454529.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743454529.01.LZZZZZZZ.jpg,"My Sister's Keeper : A Novel (Picoult, Jodi) Jodi Picoult Atria",21,9.571428571428571,8.730997020235842
0743467523,Dreamcatcher,Stephen King,2003,Pocket,http://images.amazon.com/images/P/0743467523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743467523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743467523.01.LZZZZZZZ.jpg,Dreamcatcher Stephen King Pocket,38,7.421052631578948,7.568463410856371
0753804700,Reader,Bernhard Schlink,0,Phoenix Books,http://images.amazon.com/images/P/0753804700.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0753804700.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0753804700.01.LZZZZZZZ.jpg,Reader Bernhard Schlink Phoenix Books,4,7.0,7.707119909569563
0765341972,The Mothman Prophecies,John A. Keel,2002,Tor Books,http://images.amazon.com/images/P/0765341972.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0765341972.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0765341972.01.LZZZZZZZ.jpg,The Mothman Prophecies John A. Keel Tor Books,21,6.0,6.901728727552915
0767902513,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,1998,Bantam Dell Pub Group,http://images.amazon.com/images/P/0767902513.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767902513.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767902513.01.LZZZZZZZ.jpg,A Walk in the Woods: Rediscovering America on the Appalachian Trail Bill Bryson Bantam Dell Pub Group,20,8.35,8.099271945741737
0767912233,Babyville,JANE GREEN,2003,Broadway,http://images.amazon.com/images/P/0767912233.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767912233.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767912233.01.LZZZZZZZ.jpg,Babyville JANE GREEN Broadway,17,7.588235294117647,7.728942644045123
0767916069,Under the Tuscan Sun : At Home in Italy,FRANCES MAYES,2003,Broadway,http://images.amazon.com/images/P/0767916069.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767916069.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767916069.01.LZZZZZZZ.jpg,Under the Tuscan Sun : At Home in Italy FRANCES MAYES Broadway,21,6.571428571428571,7.194411654382183
0786861347,Don't Stand Too Close to a Naked Man,Tim Allen,1994,Hyperion Books,http://images.amazon.com/images/P/0786861347.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786861347.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786861347.01.LZZZZZZZ.jpg,Don't Stand Too Close to a Naked Man Tim Allen Hyperion Books,9,7.222222222222222,7.6541682010230865
0786868619,Stolen Lives: Twenty Years in a Desert Jail,Malika Oufkir,2001,Talk Miramax Books,http://images.amazon.com/images/P/0786868619.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786868619.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786868619.01.LZZZZZZZ.jpg,Stolen Lives: Twenty Years in a Desert Jail Malika Oufkir Talk Miramax Books,24,8.083333333333334,7.976610859765216
0786889608,Middle of Nowhere,Ridley Pearson,2001,Hyperion,http://images.amazon.com/images/P/0786889608.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786889608.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786889608.01.LZZZZZZZ.jpg,Middle of Nowhere Ridley Pearson Hyperion,16,7.375,7.638079939713042
0805036504,N Is for Noose (Kinsey Millhone Mysteries (Hardcover)),Sue Grafton,1998,Henry Holt & Company,http://images.amazon.com/images/P/0805036504.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805036504.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805036504.01.LZZZZZZZ.jpg,N Is for Noose (Kinsey Millhone Mysteries (Hardcover)) Sue Grafton Henry Holt & Company,23,7.608695652173913,7.720252972783012
084232920X,"Assassins: Assignment: Jerusalem, Target: Antichrist (Left Behind #6)",Tim Lahaye,1999,Tyndale House Publishers,http://images.amazon.com/images/P/084232920X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/084232920X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/084232920X.01.LZZZZZZZ.jpg,"Assassins: Assignment: Jerusalem, Target: Antichrist (Left Behind #6) Tim Lahaye Tyndale House Publishers",20,8.05,7.949271945741739
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,http://images.amazon.com/images/P/0842329242.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842329242.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842329242.01.LZZZZZZZ.jpg,Nicolae: The Rise of Antichrist (Left Behind No. 3) Tim F. Lahaye Tyndale House Publishers,58,8.241379310344827,8.140652279867558
0842329250,Soul Harvest: The World Takes Sides (Left Behind No. 4),Tim Lahaye,1999,Tyndale House Publishers,http://images.amazon.com/images/P/0842329250.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842329250.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842329250.01.LZZZZZZZ.jpg,Soul Harvest: The World Takes Sides (Left Behind No. 4) Tim Lahaye Tyndale House Publishers,45,8.511111111111111,8.307244274302608
0842342702,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000,Tyndale House Publishers,http://images.amazon.com/images/P/0842342702.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842342702.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842342702.01.LZZZZZZZ.jpg,Left Behind: A Novel of the Earth's Last Days (Left Behind #1) Tim Lahaye Tyndale House Publishers,28,7.214285714285714,7.478559954784782
0860074382,84 Charing Cross Road,Helene Hanff,0,Warner Books> C/o Little Br,http://images.amazon.com/images/P/0860074382.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0860074382.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0860074382.01.LZZZZZZZ.jpg,84 Charing Cross Road Helene Hanff Warner Books> C/o Little Br,19,8.368421052631579,8.101817380247937
0865471185,West With the Night,Beryl Markham,1983,North Point Press,http://images.amazon.com/images/P/0865471185.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0865471185.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0865471185.01.LZZZZZZZ.jpg,West With the Night Beryl Markham North Point Press,13,8.615384615384615,8.150632661505137
087113795X,Peace Like a River,Leif Enger,2001,Grove/Atlantic,http://images.amazon.com/images/P/087113795X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/087113795X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/087113795X.01.LZZZZZZZ.jpg,Peace Like a River Leif Enger Grove/Atlantic,17,8.117647058823529,7.972185887288366
0880381736,"Dragons of Autumn Twilight (Dragonlance Chronicles, Vol 1)",Margaret Weis,1990,TSR,http://images.amazon.com/images/P/0880381736.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0880381736.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0880381736.01.LZZZZZZZ.jpg,"Dragons of Autumn Twilight (Dragonlance Chronicles, Vol 1) Margaret Weis TSR",14,8.214285714285714,7.9991434655785145
1400077826,Cold Mountain (MTI) (Vintage Contemporaries),CHARLES FRAZIER,2003,Vintage,http://images.amazon.com/images/P/1400077826.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400077826.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400077826.01.LZZZZZZZ.jpg,Cold Mountain (MTI) (Vintage Contemporaries) CHARLES FRAZIER Vintage,14,8.714285714285714,8.20502581851969
155166674X,Between Friends,Debbie Macomber,2003,Mira Books,http://images.amazon.com/images/P/155166674X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/155166674X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/155166674X.01.LZZZZZZZ.jpg,Between Friends Debbie Macomber Mira Books,19,7.631578947368421,7.742843021273577
1551667010,The Soul Catcher: A Maggie O'Dell Novel,Alex Kava,2003,Mira,http://images.amazon.com/images/P/1551667010.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551667010.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551667010.01.LZZZZZZZ.jpg,The Soul Catcher: A Maggie O'Dell Novel Alex Kava Mira,13,7.230769230769231,7.605178116050592
1558744606,Chicken Soup for the Mother's Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1997,Health Communications,http://images.amazon.com/images/P/1558744606.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558744606.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558744606.01.LZZZZZZZ.jpg,Chicken Soup for the Mother's Soul (Chicken Soup for the Soul Series (Paper)) Jack Canfield Health Communications,14,7.642857142857143,7.7638493479314565
1563890119,"Preludes and Nocturnes (Sandman, Book 1)",Neil Gaiman,1993,DC Comics,http://images.amazon.com/images/P/1563890119.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1563890119.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1563890119.01.LZZZZZZZ.jpg,"Preludes and Nocturnes (Sandman, Book 1) Neil Gaiman DC Comics",15,8.666666666666666,8.199167937990557
1573221937,How to Be Good,Nick Hornby,2001,Riverhead Books,http://images.amazon.com/images/P/1573221937.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573221937.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573221937.01.LZZZZZZZ.jpg,How to Be Good Nick Hornby Riverhead Books,28,6.571428571428571,7.103559954784782
1573229571,About a Boy (Movie Tie-In),Nick Hornby,2002,Riverhead Books,http://images.amazon.com/images/P/1573229571.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573229571.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573229571.01.LZZZZZZZ.jpg,About a Boy (Movie Tie-In) Nick Hornby Riverhead Books,42,7.880952380952381,7.870498029510799
1592400876,"Eats, Shoots & Leaves: The Zero Tolerance Approach to Punctuation",Lynne Truss,2004,Gotham Books,http://images.amazon.com/images/P/1592400876.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1592400876.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1592400876.01.LZZZZZZZ.jpg,"Eats, Shoots & Leaves: The Zero Tolerance Approach to Punctuation Lynne Truss Gotham Books",48,8.458333333333334,8.27898349749514
1853260207,Jane Eyre (Wordsworth Classics),Charlotte Bronte,1997,NTC/Contemporary Publishing Company,http://images.amazon.com/images/P/1853260207.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1853260207.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1853260207.01.LZZZZZZZ.jpg,Jane Eyre (Wordsworth Classics) Charlotte Bronte NTC/Contemporary Publishing Company,11,7.909090909090909,7.870028317086113
1853261580,The Little Prince (Wordsworth Collection),Antoine de Saint-ExupÃ©ry,1998,NTC/Contemporary Publishing Company,http://images.amazon.com/images/P/1853261580.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1853261580.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1853261580.01.LZZZZZZZ.jpg,The Little Prince (Wordsworth Collection) Antoine de Saint-ExupÃ©ry NTC/Contemporary Publishing Company,9,8.11111111111111,7.930030269988604
1857022424,Shipping News,E Annie Proulx,0,Fourth Estate,http://images.amazon.com/images/P/1857022424.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1857022424.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1857022424.01.LZZZZZZZ.jpg,Shipping News E Annie Proulx Fourth Estate,12,8.25,7.9990899321771725
1878424114,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams (based on Creating Affluence),Deepak Chopra,1995,New World Library,http://images.amazon.com/images/P/1878424114.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1878424114.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1878424114.01.LZZZZZZZ.jpg,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams (based on Creating Affluence) Deepak Chopra New World Library,15,7.266666666666667,7.599167937990557
1931561648,The Time Traveler's Wife (Today Show Book Club #15),Audrey Niffenegger,2003,MacAdam/Cage Publishing,http://images.amazon.com/images/P/1931561648.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1931561648.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1931561648.01.LZZZZZZZ.jpg,The Time Traveler's Wife (Today Show Book Club #15) Audrey Niffenegger MacAdam/Cage Publishing,24,8.958333333333334,8.453883587037943
2253044903,Le Parfum : Histoire d'un meurtrier,Patrick SÃ?Â¼skind,1988,LGF,http://images.amazon.com/images/P/2253044903.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2253044903.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2253044903.01.LZZZZZZZ.jpg,Le Parfum : Histoire d'un meurtrier Patrick SÃ?Â¼skind LGF,5,9.0,8.07883511318678
2290311782,Je Voudrais Que Quelqu'un M'Attende Quelque Part,Anna Gavalda,2001,Editions J'Ai Lu,http://images.amazon.com/images/P/2290311782.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2290311782.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2290311782.01.LZZZZZZZ.jpg,Je Voudrais Que Quelqu'un M'Attende Quelque Part Anna Gavalda Editions J'Ai Lu,7,7.857142857142857,7.850773252950722
325722575X,Der Hahn ist tot. Roman.,Ingrid Noll,1993,Diogenes Verlag,http://images.amazon.com/images/P/325722575X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/325722575X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/325722575X.01.LZZZZZZZ.jpg,Der Hahn ist tot. Roman. Ingrid Noll Diogenes Verlag,8,8.375,7.998959922488197
3379015180,Schlafes Bruder,Robert Schneider,1994,"Reclam, Leipzig",http://images.amazon.com/images/P/3379015180.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3379015180.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3379015180.01.LZZZZZZZ.jpg,"Schlafes Bruder Robert Schneider Reclam, Leipzig",2,7.5,7.816858083166796
3404148665,Illuminati.,Dan Brown,2003,LÃ?Â¼bbe,http://images.amazon.com/images/P/3404148665.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3404148665.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3404148665.01.LZZZZZZZ.jpg,Illuminati. Dan Brown LÃ?Â¼bbe,7,7.857142857142857,7.850773252950722
3423202947,Hunde von Riga.,Henning Mankell,2000,Dtv,http://images.amazon.com/images/P/3423202947.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3423202947.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3423202947.01.LZZZZZZZ.jpg,Hunde von Riga. Henning Mankell Dtv,10,7.6,7.76569592765565
3442092981,Felidae. Roman.,Akif Pirincci,1989,Goldmann,http://images.amazon.com/images/P/3442092981.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442092981.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442092981.01.LZZZZZZZ.jpg,Felidae. Roman. Akif Pirincci Goldmann,7,8.857142857142858,8.110032512209981
3442541751,Russendisko.,Wladimir Kaminer,2002,Goldmann,http://images.amazon.com/images/P/3442541751.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442541751.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442541751.01.LZZZZZZZ.jpg,Russendisko. Wladimir Kaminer Goldmann,5,5.6,7.398835113186781
